training_step,0,1,2,3,4
9634733,0,0,0,0,0
9640740,0,0,0,0,0
9646699,0,0,0,0,0
9652504,0,0,0,0,0
9659131,0,0,0,0,0
9665064,0,0,0,0,0
9671166,0,0,0,0,0
9677160,0,0,0,0,0
9683135,0,0,0,0,0
9689204,0,0,0,0,0
9695348,0,0,0,0,0
9701414,0,0,0,0,0
9707129,0,0,0,0,0
9712774,0,0,0,0,0
9719169,0,0,0,0,0
9724903,0,0,0,0,0
9730732,0,0,0,0,0
9736468,0,0,0,0,0
9742403,0,0,0,0,0
9748269,0,0,0,0,0
9754428,0,0,0,0,0
9760168,0,0,0,0,0
9765862,0,0,0,0,0
9771669,0,0,0,0,0
9777474,0,0,0,0,0
9783197,0,0,0,0,0
9788908,0,0,0,0,0
9794747,0,0,0,0,0
9800598,0,0,0,0,0
9806342,0,0,0,0,0
9812041,0,0,0,0,0
9817756,0,0,0,0,0
9824268,0,0,0,0,0
9830078,0,0,0,0,0
9835852,0,0,0,0,0
9841615,0,0,0,0,0
9847462,0,0,0,0,0
9853208,0,0,0,0,0
9859205,0,0,0,0,0
9865358,0,0,0,0,0
9870996,0,0,0,0,0
9876656,0,0,0,0,0
9882333,0,0,0,0,0
9888002,0,0,0,0,0
9893668,0,0,0,0,0
9899839,0,0,0,0,0
9905611,0,0,0,0,0
9911716,0,0,0,0,0
9917534,0,0,0,0,0
9923404,0,0,0,0,0
9929269,0,0,0,0,0
9935075,0,0,0,0,0
9940925,0,0,0,0,0
9946898,0,0,0,0,0
9952670,0,0,0,0,0
9958422,0,0,0,0,0
9964280,0,0,0,0,0
9970203,0,0,0,0,0
9975941,0,0,0,0,0
9981680,0,0,0,0,0
9988534,0,0,0,0,0
9994377,0,0,0,0,0
10000151,0,0,0,0,0
10005897,0,0,0,0,0
10012749,0,0,0,0,0
10018483,0,0,0,0,0
10024206,0,0,0,0,0
10030534,0,0,0,0,0
10036379,0,0,0,0,0
10042241,0,0,0,0,0
10047985,0,0,0,0,0
10053706,0,0,0,0,0
10059440,0,0,0,0,0
10065251,0,0,0,0,0
10071044,0,0,0,0,0
10076856,0,0,0,0,0
10082592,0,0,0,0,0
10088493,0,0,0,0,0
10094357,0,0,0,0,0
10100207,0,0,0,0,0
10105944,0,0,0,0,0
10112348,0,0,0,0,0
10118104,0,0,0,0,0
10123930,0,0,0,0,0
10129804,0,0,0,0,0
10135692,0,0,0,0,0
10141514,0,0,0,0,0
10147247,0,0,0,0,0
10154015,0,0,0,0,0
10160395,0,0,0,0,0
10166414,0,0,0,0,0
10172392,0,0,0,0,0
10178367,0,0,0,0,0
10184270,0,0,0,0,0
10190148,0,0,0,0,0
10195929,0,0,0,0,0
10202222,0,0,0,0,0
10208152,0,0,0,0,0
10214023,0,0,0,0,0
10219889,0,0,0,0,0
10225707,0,0,0,0,0
10231643,0,0,0,0,0
10237817,0,0,0,0,0
10243836,0,0,0,0,0
10249770,0,0,0,0,0
10256198,0,0,0,0,0
10262211,0,0,0,0,0
10267963,0,0,0,0,0
10274101,0,0,0,0,0
10280556,0,0,0,0,0
10286491,0,0,0,0,0
10292271,0,0,0,0,0
10298024,0,0,0,0,0
10303811,0,0,0,0,0
10309703,0,0,0,0,0
10315622,0,0,0,0,0
10321372,0,0,0,0,0
10327124,0,0,0,0,0
10333391,0,0,0,0,0
10339070,0,0,0,0,0
10344865,0,0,0,0,0
10350720,0,0,0,0,0
10356964,0,0,0,0,0
10362802,0,0,0,0,0
10368550,0,0,0,0,0
10374372,0,0,0,0,0
10380208,0,0,0,0,0
10386049,0,0,0,0,0
10391843,0,0,0,0,0
10397677,0,0,0,0,0
10403454,0,0,0,0,0
10409657,0,0,0,0,0
10416044,0,0,0,0,0
10422223,0,0,0,0,0
10428185,0,0,0,0,0
10434140,0,0,0,0,0
10440180,0,0,0,0,0
10446773,0,0,0,0,0
10452704,0,0,0,0,0
10458640,0,0,0,0,0
10464514,0,0,0,0,0
10470414,0,0,0,0,0
10476242,0,0,0,0,0
10482011,0,0,0,0,0
10487761,0,0,0,0,0
10494115,0,0,0,0,0
10500638,0,0,0,0,0
10506549,0,0,0,0,0
10512374,0,0,0,0,0
10518881,0,0,0,0,0
10524767,0,0,0,0,0
10530626,0,0,0,0,0
10536490,0,0,0,0,0
10542351,0,0,0,0,0
10548203,0,0,0,0,0
10554066,0,0,0,0,0
10559916,0,0,0,0,0
10565763,0,0,0,0,0
10571580,0,0,0,0,0
10577402,0,0,0,0,0
10583215,0,0,0,0,0
10589024,0,0,0,0,0
10594835,0,0,0,0,0
10600643,0,0,0,0,0
10606435,0,0,0,0,0
10612224,0,0,0,0,0
10618051,0,0,0,0,0
10623845,0,0,0,0,0
10629782,0,0,0,0,0
10635772,0,0,0,0,0
10641667,0,0,0,0,0
10647540,0,0,0,0,0
10653527,0,0,0,0,0
10659614,0,0,0,0,0
10665584,0,0,0,0,0
10671526,0,0,0,0,0
10677397,0,0,0,0,0
10683388,0,0,0,0,0
10689215,0,0,0,0,0
10695085,0,0,0,0,0
10700863,0,0,0,0,0
10707122,0,0,0,0,0
10712947,0,0,0,0,0
10718657,0,0,0,0,0
10724394,0,0,0,0,0
10730065,0,0,0,0,0
10735710,0,0,0,0,0
10741458,0,0,0,0,0
10747162,0,0,0,0,0
10752868,0,0,0,0,0
10758568,0,0,0,0,0
10764373,0,0,0,0,0
10770060,0,0,0,0,0
10775711,0,0,0,0,0
10781491,0,0,0,0,0
10787171,0,0,0,0,0
10792847,0,0,0,0,0
10798472,0,0,0,0,0
10804112,0,0,0,0,0
10809786,0,0,0,0,0
10815466,0,0,0,0,0
10821114,0,0,0,0,0
10826748,0,0,0,0,0
10832423,0,0,0,0,0
10838112,0,0,0,0,0
10843790,0,0,0,0,0
10849435,0,0,0,0,0
10855080,0,0,0,0,0
10860747,0,0,0,0,0
10866466,0,0,0,0,0
10872118,0,0,0,0,0
10877802,0,0,0,0,0
10883473,0,0,0,0,0
10889216,0,0,0,0,0
10894913,0,0,0,0,0
10900564,0,0,0,0,0
10906259,0,0,0,0,0
10911989,0,0,0,0,0
10917706,0,0,0,0,0
10923362,0,0,0,0,0
10929002,0,0,0,0,0
10934655,0,0,0,0,0
10940335,0,0,0,0,0
10946031,0,0,0,0,0
10951752,0,0,0,0,0
10957490,0,0,0,0,0
10963232,0,0,0,0,0
10968989,0,0,0,0,0
10974699,0,0,0,0,0
10980422,0,0,0,0,0
10986139,0,0,0,0,0
10991861,0,0,0,0,0
10997579,0,0,0,0,0
11003298,0,0,0,0,0
11009069,0,0,0,0,0
11014820,0,0,0,0,0
11020609,0,0,0,0,0
11026343,0,0,0,0,0
11032070,0,0,0,0,0
11037794,0,0,0,0,0
11043519,0,0,0,0,0
11049458,0,0,0,0,0
11055279,0,0,0,0,0
11061085,0,0,0,0,0
11066917,0,0,0,0,0
11072713,0,0,0,0,0
11078771,0,0,0,0,0
11084594,0,0,0,0,0
11090384,0,0,0,0,0
11096166,0,0,0,0,0
11102483,0,0,0,0,0
11108371,0,0,0,0,0
11114165,0,0,0,0,0
11119936,0,0,0,0,0
11125989,0,0,0,0,0
11131782,0,0,0,0,0
11137556,0,0,0,0,0
11143284,0,0,0,0,0
11149063,0,0,0,0,0
11154849,0,0,0,0,0
11160593,0,0,0,0,0
11166287,0,0,0,0,0
11172038,0,0,0,0,0
11177790,0,0,0,0,0
11183489,0,0,0,0,0
11189192,0,0,0,0,0
11194885,0,0,0,0,0
11200626,0,0,0,0,0
11206383,0,0,0,0,0
11212120,0,0,0,0,0
11217880,0,0,0,0,0
11223596,0,0,0,0,0
11230024,0,0,0,0,0
11235716,0,0,0,0,0
11241442,0,0,0,0,0
11247171,0,0,0,0,0
11252868,0,0,0,0,0
11258545,0,0,0,0,0
11264227,0,0,0,0,0
11269912,0,0,0,0,0
11275579,0,0,0,0,0
11281255,0,0,0,0,0
11286885,0,0,0,0,0
11292989,0,0,0,0,0
11298634,0,0,0,0,0
11304307,0,0,0,0,0
11309958,0,0,0,0,0
11315602,0,0,0,0,0
11321292,0,0,0,0,0
11326996,0,0,0,0,0
11332625,0,0,0,0,0
11338244,0,0,0,0,0
11343896,0,0,0,0,0
11349547,0,0,0,0,0
11355179,0,0,0,0,0
11360801,0,0,0,0,0
11366455,0,0,0,0,0
11372104,0,0,0,0,0
11377765,0,0,0,0,0
11383415,0,0,0,0,0
11389067,0,0,0,0,0
11394683,0,0,0,0,0
11400290,0,0,0,0,0
11405885,0,0,0,0,0
11411536,0,0,0,0,0
11417159,0,0,0,0,0
11422782,0,0,0,0,0
11428423,0,0,0,0,0
11434117,0,0,0,0,0
11439766,0,0,0,0,0
11445402,0,0,0,0,0
11451037,0,0,0,0,0
11456688,0,0,0,0,0
11462307,0,0,0,0,0
11467930,0,0,0,0,0
11473543,0,0,0,0,0
11479135,0,0,0,0,0
11485501,0,0,0,0,0
11491128,0,0,0,0,0
11496733,0,0,0,0,0
11502340,0,0,0,0,0
11508022,0,0,0,0,0
11513648,0,0,0,0,0
11519263,0,0,0,0,0
11524888,0,0,0,0,0
11530497,0,0,0,0,0
11536735,0,0,0,0,0
11542354,0,0,0,0,0
11547968,0,0,0,0,0
11553570,0,0,0,0,0
11559156,0,0,0,0,0
11564740,0,0,0,0,0
11570343,0,0,0,0,0
11575992,0,0,0,0,0
11581634,0,0,0,0,0
11587268,0,0,0,0,0
11592902,0,0,0,0,0
11598546,0,0,0,0,0
11604201,0,0,0,0,0
11609856,0,0,0,0,0
11615488,0,0,0,0,0
11621143,0,0,0,0,0
11626765,0,0,0,0,0
11632434,0,0,0,0,0
11638082,0,0,0,0,0
11643756,0,0,0,0,0
11649402,0,0,0,0,0
11655044,0,0,0,0,0
11660738,0,0,0,0,0
11666367,0,0,0,0,0
11671983,0,0,0,0,0
11677600,0,0,0,0,0
11683255,0,0,0,0,0
11688970,0,0,0,0,0
11694580,0,0,0,0,0
11700168,0,0,0,0,0
11705778,0,0,0,0,0
11711626,0,0,0,0,0
11717232,0,0,0,0,0
11722829,0,0,0,0,0
11728428,0,0,0,0,0
11734032,0,0,0,0,0
11739694,0,0,0,0,0
11745386,0,0,0,0,0
11751033,0,0,0,0,0
11756672,0,0,0,0,0
11762354,0,0,0,0,0
11767998,0,0,0,0,0
11773620,0,0,0,0,0
11779443,0,0,0,0,0
11785073,0,0,0,0,0
11790703,0,0,0,0,0
11796344,0,0,0,0,0
11802027,0,0,0,0,0
11807677,0,0,0,0,0
11813334,0,0,0,0,0
11818962,0,0,0,0,0
11824943,0,0,0,0,0
11830547,0,0,0,0,0
11836148,0,0,0,0,0
11841814,0,0,0,0,0
11847433,0,0,0,0,0
11853031,0,0,0,0,0
11858622,0,0,0,0,0
11864233,0,0,0,0,0
11869843,0,0,0,0,0
11875445,0,0,0,0,0
11881056,0,0,0,0,0
11886730,0,0,0,0,0
11892409,0,0,0,0,0
11898077,0,0,0,0,0
11903709,0,0,0,0,0
11909312,0,0,0,0,0
11914916,0,0,0,0,0
11920540,0,0,0,0,0
11926156,0,0,0,0,0
11931760,0,0,0,0,0
11937395,0,0,0,0,0
11943040,0,0,0,0,0
11948683,0,0,0,0,0
11954281,0,0,0,0,0
11959881,0,0,0,0,0
11965493,0,0,0,0,0
11971118,0,0,0,0,0
11976717,0,0,0,0,0
11982304,0,0,0,0,0
11987894,0,0,0,0,0
11993459,0,0,0,0,0
11999047,0,0,0,0,0
12004633,0,0,0,0,0
12010237,0,0,0,0,0
12015820,0,0,0,0,0
12021486,0,0,0,0,0
12027139,0,0,0,0,0
12032712,0,0,0,0,0
12038300,0,0,0,0,0
12043906,0,0,0,0,0
12049492,0,0,0,0,0
12055065,0,0,0,0,0
12060642,0,0,0,0,0
12066267,0,0,0,0,0
12071847,0,0,0,0,0
12077396,0,0,0,0,0
12082944,0,0,0,0,0
12088502,0,0,0,0,0
12094065,0,0,0,0,0
12099615,0,0,0,0,0
12105177,0,0,0,0,0
12110725,0,0,0,0,0
12116287,0,0,0,0,0
12121835,0,0,0,0,0
12127410,0,0,0,0,0
12132950,0,0,0,0,0
12138535,0,0,0,0,0
12144079,0,0,0,0,0
12149640,0,0,0,0,0
12155195,0,0,0,0,0
12160829,0,0,0,0,0
12166414,0,0,0,0,0
12171968,0,0,0,0,0
12177518,0,0,0,0,0
12183062,0,0,0,0,0
12188613,0,0,0,0,0
12194155,0,0,0,0,0
12199706,0,0,0,0,0
12205296,0,0,0,0,0
12210863,0,0,0,0,0
12216422,0,0,0,0,0
12221966,0,0,0,0,0
12227522,0,0,0,0,0
12233092,0,0,0,0,0
12238669,0,0,0,0,0
12244209,0,0,0,0,0
12249772,0,0,0,0,0
12255325,0,0,0,0,0
12260882,0,0,0,0,0
12266436,0,0,0,0,0
12271986,0,0,0,0,0
12277544,0,0,0,0,0
12283103,0,0,0,0,0
12288688,0,0,0,0,0
12294242,0,0,0,0,0
12299788,0,0,0,0,0
12305330,0,0,0,0,0
12310887,0,0,0,0,0
12316443,0,0,0,0,0
12322004,0,0,0,0,0
12327551,0,0,0,0,0
12333092,0,0,0,0,0
12338657,0,0,0,0,0
12344205,0,0,0,0,0
12349745,0,0,0,0,0
12355282,0,0,0,0,0
12360826,0,0,0,0,0
12366373,0,0,0,0,0
12371925,0,0,0,0,0
12377455,0,0,0,0,0
12383000,0,0,0,0,0
12388536,0,0,0,0,0
12394106,0,0,0,0,0
12399644,0,0,0,0,0
12405686,0,0,0,0,0
12411222,0,0,0,0,0
12416769,0,0,0,0,0
12422310,0,0,0,0,0
12427847,0,0,0,0,0
12433394,0,0,0,0,0
12438943,0,0,0,0,0
12444507,0,0,0,0,0
12450059,0,0,0,0,0
12455600,0,0,0,0,0
12461129,0,0,0,0,0
12466661,0,0,0,0,0
12472205,0,0,0,0,0
12477742,0,0,0,0,0
12483279,0,0,0,0,0
12488810,0,0,0,0,0
12494362,0,0,0,0,0
12499910,0,0,0,0,0
12505457,0,0,0,0,0
12511002,0,0,0,0,0
12516547,0,0,0,0,0
12522102,0,0,0,0,0
12527635,0,0,0,0,0
12533181,0,0,0,0,0
12538708,0,0,0,0,0
12544225,0,0,0,0,0
12549760,0,0,0,0,0
12555312,0,0,0,0,0
12560861,0,0,0,0,0
12566413,0,0,0,0,0
12571960,0,0,0,0,0
12577529,0,0,0,0,0
12583086,0,0,0,0,0
12588635,0,0,0,0,0
12594163,0,0,0,0,0
12599703,0,0,0,0,0
12605833,0,0,0,0,0
12611672,0,0,0,0,0
12617372,0,0,0,0,0
12623079,0,0,0,0,0
12628782,0,0,0,0,0
12634475,0,0,0,0,0
12640180,0,0,0,0,0
12645875,0,0,0,0,0
12651576,0,0,0,0,0
12657277,0,0,0,0,0
12662975,0,0,0,0,0
12668677,0,0,0,0,0
12674383,0,0,0,0,0
12680083,0,0,0,0,0
12685774,0,0,0,0,0
12691448,0,0,0,0,0
12697099,0,0,0,0,0
12702705,0,0,0,0,0
12708295,0,0,0,0,0
12713871,0,0,0,0,0
12719429,0,0,0,0,0
