training_step,0,1,2,3,4
2755447,129,203,89,148,30
2758921,129,203,89,148,30
2762475,129,203,89,148,30
2766099,129,203,89,148,30
2769693,129,203,89,148,30
2773341,129,203,89,148,30
2777035,129,203,89,148,30
2780475,129,203,89,148,30
2783855,129,203,89,148,30
2787295,129,203,89,148,30
2790863,129,203,89,148,30
2794141,129,203,89,148,30
2797831,129,203,89,148,30
2801545,129,203,89,148,30
2804935,129,203,89,148,30
2808589,129,203,89,148,30
2812275,129,203,89,148,30
2815695,129,203,89,148,30
2819295,129,203,89,148,30
2822661,129,203,89,148,30
2826047,129,203,89,148,30
2829533,129,203,89,148,30
2833037,129,203,89,148,30
2836343,129,203,89,148,30
2839951,129,203,89,148,30
2843317,129,203,89,148,30
2846687,129,203,89,148,30
2850121,129,203,89,148,30
2853697,129,203,89,148,30
2857191,129,203,89,148,30
2860618,129,203,89,148,30
2863959,129,203,89,148,30
2867333,129,203,89,148,30
2871115,129,203,89,148,30
2874567,129,203,89,148,30
2878023,129,203,89,148,30
2881569,129,203,89,148,30
2884967,129,203,89,148,30
2888287,129,203,89,148,30
2891773,129,203,89,148,30
2895279,129,203,89,148,30
2898591,129,203,89,148,30
2902119,129,203,89,148,30
2905387,129,203,89,148,30
2908845,129,203,89,148,30
2912115,129,203,89,148,30
2915755,129,203,89,148,30
2919133,129,203,89,148,30
2922567,129,203,89,148,30
2925987,129,203,89,148,30
2929517,129,203,89,148,30
2932909,129,203,89,148,30
2936267,129,203,89,148,30
2939647,129,203,89,148,30
2943289,129,203,89,148,30
2946727,129,203,89,148,30
2950019,129,203,89,148,30
2953307,129,203,89,148,30
2956613,129,203,89,148,30
2959909,129,203,89,148,30
2963341,129,203,89,148,30
2966799,129,203,89,148,30
2970435,129,203,89,148,30
2973853,129,203,89,148,30
2977261,129,203,89,148,30
2980821,129,203,89,148,30
2984267,129,203,89,148,30
2987769,129,203,89,148,30
2991121,129,203,89,148,30
2994477,129,203,89,148,30
2997871,129,203,89,148,30
3001349,129,203,89,148,30
3004843,129,203,89,148,30
3008323,129,203,89,148,30
3011977,129,203,89,148,30
3015519,129,203,89,148,30
3018897,129,203,89,148,30
3022231,129,203,89,148,30
3025745,129,203,89,148,30
3029205,129,203,89,148,30
3032543,129,203,89,148,30
3035981,129,203,89,148,30
3039403,129,203,89,148,30
3042751,129,203,89,148,30
3046055,129,203,89,148,30
3049425,129,203,89,148,30
3052979,129,203,89,148,30
3056397,129,203,89,148,30
3059865,129,203,89,148,30
3063203,129,203,89,148,30
3066613,129,203,89,148,30
3070023,129,203,89,148,30
3073439,129,203,89,148,30
3076797,129,203,89,148,30
3080163,129,203,89,148,30
3083661,129,203,89,148,30
3086941,129,203,89,148,30
3090243,129,203,89,148,30
3093667,129,203,89,148,30
3097115,129,203,89,148,30
3100599,129,203,89,148,30
3104055,129,203,89,148,30
3107529,129,203,89,148,30
3111005,129,203,89,148,30
3114451,129,203,89,148,30
3117867,129,203,89,148,30
3121455,129,203,89,148,30
3124869,129,203,89,148,30
3128467,129,203,89,148,30
3131769,129,203,89,148,30
3135325,129,203,89,148,30
3138829,129,203,89,148,30
3142309,129,203,89,148,30
3145725,129,203,89,148,30
3149129,129,203,89,148,30
3152381,129,203,89,148,30
3155785,129,203,89,148,30
3159265,129,203,89,148,30
3162543,129,203,89,148,30
3165941,129,203,89,148,30
3169369,129,203,89,148,30
3172879,129,203,89,148,30
3176207,129,203,89,148,30
3179827,129,203,89,148,30
3183169,129,203,89,148,30
3186589,129,203,89,148,30
3190141,129,203,89,148,30
3193551,129,203,89,148,30
3196818,129,203,89,148,30
3200268,129,203,89,148,30
3203749,129,203,89,148,30
3207388,129,193,89,148,30
3210894,129,193,79,148,30
3214605,119,193,79,148,30
3218438,119,193,79,148,30
3222081,119,193,79,138,30
3225767,119,193,79,138,30
3229585,109,183,79,138,30
3233467,109,183,79,138,30
3237168,109,183,79,128,30
3241016,109,183,79,128,30
3244879,109,183,79,128,30
3248851,99,183,79,128,30
3252800,99,183,79,128,30
3256717,99,183,79,128,30
3260622,99,183,79,128,30
3264374,99,183,79,128,30
3268202,99,183,79,128,30
3272108,89,183,79,128,30
3275909,89,183,79,128,30
3279734,89,183,79,128,30
3283597,89,183,79,128,30
3287401,89,183,79,128,30
3291300,89,183,79,128,30
3295105,89,183,79,128,30
3298891,89,183,79,128,30
3302735,89,183,79,118,30
3306555,89,183,79,118,30
3310201,89,183,79,118,30
3314045,89,183,79,118,30
3317817,89,183,79,118,30
3321566,89,183,79,118,30
3325287,89,183,79,118,30
3328842,89,183,79,118,30
3332591,89,183,79,118,30
3336379,89,183,79,118,30
3340102,89,183,79,118,30
3343810,89,183,79,118,30
3347484,89,183,79,118,30
3351136,89,183,79,118,30
3354944,89,183,79,118,30
3358662,89,183,79,118,30
3362450,89,183,79,118,30
3366186,89,183,79,118,30
3370028,89,183,79,118,30
3373733,89,183,79,118,30
3377534,89,183,79,118,30
3381410,89,183,79,118,30
3385140,89,183,79,118,30
3388924,89,183,79,118,30
3392633,89,183,79,118,30
3396295,89,183,79,118,30
3400029,89,183,79,118,30
3403730,89,183,79,118,30
3407551,89,183,79,118,30
3411307,89,183,79,118,30
3414963,89,183,79,118,30
3418686,89,183,79,118,30
3422467,89,183,79,118,30
3426354,89,183,79,118,30
3430186,89,183,79,118,30
3433851,89,183,79,118,30
3437564,89,183,79,118,30
3441223,89,183,79,118,30
3444978,89,183,79,118,30
3448852,89,183,79,118,30
3452524,89,183,79,118,30
3456380,89,183,79,118,30
3460164,89,183,79,118,30
3463939,89,183,79,118,30
3467866,89,183,79,118,30
3471696,89,183,79,118,30
3475485,89,183,79,118,30
3479317,89,183,79,118,30
3483256,89,183,79,118,30
3486967,89,183,79,118,30
3490694,89,183,79,118,30
3494624,89,183,79,118,30
3498297,89,183,79,118,30
3502021,89,183,79,118,30
3505744,89,183,79,118,30
3509421,89,183,79,118,30
3513192,89,183,79,118,30
3516760,89,183,79,118,30
3520603,89,183,79,118,30
3524253,89,183,79,118,30
3528179,79,183,79,108,30
3532176,79,183,79,108,30
3536134,79,183,79,108,30
3540085,79,183,79,108,30
3544018,79,183,79,98,30
3547937,79,183,79,98,30
3551833,79,183,79,98,30
3555720,79,183,79,98,30
3559625,79,183,79,98,30
3563573,79,183,79,98,30
3567471,79,183,79,98,30
3571421,79,183,79,98,30
3575334,79,183,79,98,30
3579225,79,183,79,98,30
3583172,79,183,79,98,30
3587096,79,183,79,98,30
3591044,79,183,79,98,30
3595050,79,183,79,98,30
3598955,79,183,79,98,30
3602982,79,183,79,98,30
3606899,79,183,79,98,30
3610778,79,183,79,98,30
3614758,79,183,79,98,30
3618667,79,183,79,98,30
3622556,79,183,79,98,30
3626492,79,183,79,98,30
3630426,69,183,79,98,30
3634458,69,183,79,88,30
3638457,69,183,79,88,30
3642400,69,183,79,88,30
3646347,59,183,79,88,30
3650427,59,183,79,78,30
3654582,59,183,79,78,30
3658715,59,183,79,78,30
3662820,59,183,79,78,30
3666908,59,183,79,78,30
3670977,59,183,79,78,30
3675051,59,183,79,68,30
3679266,59,183,79,68,30
3683502,59,183,79,68,30
3687647,59,183,79,68,30
3691876,59,183,79,68,30
3696127,59,183,79,68,30
3700294,59,183,79,68,30
3704530,59,183,79,68,30
3708765,59,183,79,68,30
3713005,59,183,79,68,30
3717117,59,183,79,68,30
3721229,59,183,79,68,30
3725362,59,183,79,68,30
3729515,59,183,79,68,30
3733658,59,183,79,68,30
3737828,59,183,79,68,30
3742056,59,183,79,68,30
3746120,59,183,79,68,30
3750279,59,183,79,68,30
3754404,59,183,79,68,30
3758487,59,183,79,68,30
3762594,59,183,79,68,30
3766627,59,183,79,68,30
3770689,59,183,79,68,30
3774780,59,183,79,68,30
3778836,59,183,79,68,30
3782944,59,183,79,68,30
3787088,59,183,79,68,30
3791176,59,183,79,68,30
3795321,59,183,79,68,30
3799255,59,183,79,68,30
3803415,59,183,79,68,30
3807408,59,183,79,68,30
3811500,59,183,79,68,30
3815546,59,183,79,68,30
3819642,59,183,79,68,30
3823694,59,183,79,68,30
3827761,59,183,79,68,30
3831857,59,183,79,68,30
3835947,59,183,79,68,30
3840124,59,183,79,68,30
3844273,59,183,79,68,30
3848440,59,183,79,68,30
3852476,59,183,79,68,30
3856584,59,183,79,68,30
3860741,59,183,79,68,30
3864844,59,183,79,68,30
3868923,59,183,79,68,30
3873039,59,183,79,68,30
3877111,59,183,79,68,30
3881194,59,183,79,68,30
3885299,59,183,79,68,30
3889324,59,183,79,68,30
3893414,59,183,79,68,30
3897515,59,183,79,68,30
3901544,59,183,79,68,30
3905652,59,183,79,68,30
3909754,59,183,79,68,30
3913871,59,183,79,68,30
3917985,59,183,79,68,30
3922089,59,183,79,68,30
3926185,59,183,79,68,30
3930244,59,183,79,68,30
3934351,59,183,79,68,30
3938430,59,183,79,68,30
3942457,59,183,79,68,30
3946582,59,183,79,68,30
3950663,59,183,79,68,30
3954640,59,183,79,68,30
3958773,59,183,79,68,30
3962925,59,183,79,68,30
3966994,59,183,79,68,30
3971118,59,183,79,68,30
3975162,59,183,79,68,30
3979195,59,183,79,68,30
3983210,59,183,79,68,30
3987317,59,183,79,68,30
3991319,59,183,79,68,30
3995378,59,183,79,68,30
3999460,59,183,79,68,30
4003486,59,183,79,68,30
4007503,59,183,79,68,30
4011565,59,183,79,68,30
4015593,59,183,79,68,30
4019662,59,183,79,68,30
4023737,59,183,79,68,30
4027804,59,183,79,68,30
4031862,59,183,79,68,30
4035872,59,183,79,68,30
4039804,59,183,79,68,30
4043863,59,183,79,68,30
4047946,59,183,79,68,30
4052008,59,183,79,68,30
4056026,59,183,79,68,30
4060054,59,183,79,68,30
4064003,59,183,79,68,30
4067993,59,183,79,68,30
4072080,59,183,79,68,30
4076098,59,183,79,68,30
4080096,59,183,79,68,30
4084154,59,183,79,68,30
4088156,59,183,79,68,30
4092181,59,183,79,68,30
4096263,59,183,79,68,30
4100298,59,183,79,68,30
4104369,59,183,79,68,30
4108471,59,183,79,68,30
4112492,59,183,79,68,30
4116455,59,183,79,68,30
4120451,59,183,79,68,30
4124560,59,183,79,68,30
4128522,59,183,79,68,30
4132613,59,183,79,68,30
4136706,59,173,79,68,30
4140814,59,173,79,68,30
4144958,59,173,79,68,30
4149071,59,173,79,68,30
4153299,59,173,79,68,30
4157418,59,173,79,68,30
4161564,59,163,79,68,30
4165621,59,163,79,68,30
4169673,59,163,79,68,30
4173759,59,163,79,68,30
4177870,59,163,79,68,30
4181951,59,163,79,68,30
4186038,59,163,79,68,30
4190093,59,163,79,68,30
4194225,59,163,79,68,30
4198286,59,163,79,68,30
4202384,59,163,79,68,30
4206460,59,163,79,68,30
4210502,59,163,79,68,30
4214547,59,163,79,68,30
4218626,59,163,79,68,30
4222696,59,163,79,68,30
4226760,59,163,79,68,30
4230815,59,163,79,68,30
4234847,59,163,79,68,30
4238906,59,163,79,68,30
4242989,59,163,79,68,30
4247025,59,163,79,68,30
4251047,59,163,79,68,30
4255163,59,163,79,68,30
4259222,59,163,79,68,30
4263321,59,163,79,68,30
4267358,59,163,79,68,30
4271442,59,163,79,68,30
4275520,59,163,79,68,30
4279552,59,163,79,68,30
4283644,59,163,79,68,30
4287669,59,163,79,68,30
4291719,59,163,79,68,30
4295782,59,163,79,68,30
4299894,59,163,79,68,30
4303935,59,163,79,68,30
4308021,59,163,79,68,30
4312109,59,163,79,68,30
4316128,59,163,79,68,30
4320091,59,163,79,68,30
4324162,59,163,79,68,30
4328276,59,163,79,68,30
4332311,59,163,79,68,30
4336368,59,163,79,68,30
4340359,59,163,79,68,30
4344434,59,163,79,68,30
4348474,59,163,79,68,30
4352472,59,163,79,68,30
4356514,59,163,79,68,30
4360549,59,163,79,68,30
4364623,59,163,79,68,30
4368654,59,163,79,68,30
4372692,59,163,79,68,30
4376783,59,163,79,68,30
4380822,59,163,79,68,30
4384846,59,163,79,68,30
4388922,59,163,79,68,30
4392886,59,163,79,68,30
4396977,59,163,79,68,30
4401040,59,163,79,68,30
4404946,59,163,79,68,30
4409032,59,163,79,68,30
4413087,59,163,79,68,30
4417113,59,163,79,68,30
4421163,59,163,79,68,30
4425245,59,163,79,68,30
4429264,59,163,79,68,30
4433361,59,163,79,68,30
4437443,59,163,79,68,30
4441487,59,163,79,68,30
4445466,59,163,79,68,30
4449519,59,163,79,68,30
4453618,59,163,79,68,30
4457666,59,163,79,68,30
4461721,59,163,79,68,30
4465788,59,163,79,68,30
4469812,59,163,79,68,30
4473852,59,163,79,68,30
4477925,59,163,79,68,30
4481932,59,163,79,68,30
4485931,59,163,79,68,30
4490051,59,163,79,68,30
4494056,59,163,79,68,30
4498115,59,163,79,68,30
4502144,59,163,79,68,30
4506148,59,163,79,68,30
4510139,59,163,79,68,30
4514214,59,163,79,68,30
4518163,59,163,79,68,30
4522197,59,163,79,68,30
4526104,59,163,79,68,30
4530088,59,163,79,68,30
4534080,59,163,79,68,30
4538101,59,163,79,68,30
4542143,59,163,79,68,30
4546194,59,163,79,68,30
4550253,59,163,79,68,30
4554275,59,163,79,68,30
4558246,59,163,79,68,30
4562269,59,163,79,68,30
4566262,59,163,79,68,30
4570303,59,163,79,68,30
4574357,59,163,79,68,30
4578370,59,163,79,68,30
4582361,59,163,79,68,30
4586322,59,163,79,68,30
4590329,59,163,79,68,30
4594322,59,163,79,68,30
4598386,59,163,79,68,30
4602363,59,163,79,68,30
4606400,59,163,79,68,30
4610400,59,163,79,68,30
4614415,59,163,79,68,30
4618399,59,163,79,68,30
4622422,59,163,79,68,30
4626414,59,163,79,68,30
4630488,59,163,79,68,30
4634471,59,163,79,68,30
4638502,59,163,79,68,30
4642491,59,163,79,68,30
4646484,59,163,79,68,30
4650532,59,163,79,68,30
4654612,49,163,79,68,30
4658778,49,163,79,68,30
4662912,49,163,79,68,30
4667047,49,163,79,68,30
4671098,49,163,79,68,30
4675162,49,163,79,68,30
4679280,49,163,79,68,30
4683346,49,163,79,68,30
4687435,49,163,79,68,30
4691426,49,163,79,68,30
4695568,49,163,79,68,30
4699684,49,163,79,68,30
4703874,49,163,79,68,30
4707962,49,163,79,68,30
4711907,49,163,79,68,30
4716023,49,163,79,68,30
4720113,49,163,79,68,30
4724320,49,163,79,68,30
4728464,49,163,79,68,30
4732624,49,163,79,68,30
4736803,49,163,79,68,30
4740917,49,163,79,68,30
4745012,49,163,79,68,30
4749102,49,163,79,68,30
4753144,49,163,79,68,30
4757210,49,163,79,68,30
4761404,49,163,79,68,30
4765560,49,163,79,68,30
4769673,49,163,79,68,30
4773816,49,163,79,68,30
4777959,49,163,79,68,30
4782094,49,163,79,68,30
4786142,49,163,79,68,30
4790236,49,163,79,68,30
4794358,49,163,79,68,30
4798462,49,163,79,68,30
4802590,49,163,79,68,30
4806619,49,163,79,68,30
4810709,49,163,79,68,30
4814762,49,163,79,68,30
4818804,49,163,79,68,30
4822972,49,163,79,68,30
4827188,49,163,79,68,30
4831300,49,163,79,68,30
4835375,49,163,79,68,30
4839464,49,163,79,68,30
4843548,49,163,79,68,30
4847651,49,163,79,68,30
4851841,49,163,79,68,30
4856033,49,163,79,68,30
4860094,49,163,79,68,30
4864202,49,163,79,68,30
4868306,49,163,79,68,30
4872427,49,163,79,68,30
4876529,49,163,79,68,30
4880609,49,163,79,68,30
4884788,49,163,79,68,30
4888776,49,163,79,68,30
4892912,49,163,79,68,30
4897009,49,163,79,68,30
4901100,49,163,79,68,30
4905171,49,163,79,68,30
4909278,49,163,79,68,30
4913337,49,163,79,68,30
4917533,49,163,79,68,30
4921550,49,163,79,68,30
4925644,49,163,79,68,30
4929680,49,163,79,68,30
4933744,49,163,79,68,30
4937888,49,163,79,68,30
4941923,49,163,79,68,30
4946025,49,163,79,68,30
4950046,49,163,79,68,30
4954093,49,163,79,68,30
4958239,49,163,79,68,30
4962455,49,163,79,68,30
4966566,49,163,79,68,30
4970659,49,163,79,68,30
4974750,49,163,79,68,30
4978842,49,163,79,68,30
4982946,49,163,79,68,30
4987049,49,163,79,68,30
4991234,39,163,79,68,30
4995442,39,163,79,68,30
4999434,39,163,79,68,30
5003534,39,163,79,68,30
5007535,39,163,79,68,30
5011550,39,163,79,68,30
5015722,39,163,79,68,30
5019853,39,153,79,68,30
5023916,39,153,79,68,30
5028029,39,153,79,68,30
5032136,39,153,79,68,30
5036261,39,153,79,68,30
5040385,39,143,79,68,30
5044577,39,143,79,58,30
5048896,39,143,79,58,30
5053153,39,143,79,58,30
5057506,39,133,79,58,20
5061913,39,133,79,58,20
5066180,39,133,79,58,20
5070576,39,133,79,58,20
5074887,39,133,79,58,20
5079286,39,133,79,58,20
5083639,39,133,79,58,20
5087842,39,133,79,58,20
5092157,39,133,79,58,20
5096575,39,133,79,58,20
5100997,39,133,79,58,20
5105398,39,133,79,58,20
5109659,39,133,79,58,20
5114079,39,133,79,58,20
5118492,39,133,79,58,20
5122891,39,133,79,58,20
5127314,39,133,79,58,20
5131844,39,133,79,58,20
5136155,39,133,79,58,20
5140502,39,133,79,58,20
5144827,39,133,79,58,20
5149074,39,133,79,58,20
5153423,39,133,79,58,20
5157847,39,133,79,58,20
5162057,39,133,79,58,20
5166535,39,133,79,58,20
5170819,39,133,79,58,20
5175122,39,133,79,58,20
5179480,39,133,79,58,20
5183874,39,133,79,58,20
5188215,39,133,79,58,20
5192658,39,133,79,58,20
5197145,39,133,79,58,20
5201524,39,133,79,58,20
5206055,39,133,79,58,20
5210324,39,133,79,58,20
5214628,39,133,79,58,20
5218880,39,133,79,58,20
5223279,39,133,79,58,20
5227795,39,133,79,58,20
5232032,39,133,79,58,20
5236357,39,133,79,58,20
5240746,39,133,79,58,20
5244964,39,133,79,58,20
5249198,39,133,79,58,20
5253534,39,133,79,58,20
5257859,39,133,79,58,20
5262168,39,133,79,58,20
5266492,39,133,79,58,20
5270988,39,133,79,58,20
5275388,39,133,69,58,20
5280032,39,133,69,58,20
5284481,39,133,69,58,20
5289045,39,133,69,58,20
5293473,39,133,69,58,20
5297971,39,133,69,58,20
5302428,39,133,69,58,20
5306991,39,133,69,58,20
5311528,39,133,69,58,20
5315992,39,133,69,58,20
5320453,39,133,69,58,20
5325020,39,133,69,58,20
5329646,39,133,69,58,20
5333972,39,133,69,58,20
5338494,39,133,69,58,20
5343167,39,133,69,58,20
5347616,39,133,69,58,20
5352136,39,133,69,58,20
5356580,39,133,69,58,20
5361155,39,133,69,58,20
5365525,39,133,69,58,20
5369848,39,133,69,58,20
5374423,39,133,69,58,20
5378892,39,133,69,58,20
5383385,39,133,69,58,20
5387752,39,133,59,58,20
5392408,39,133,59,58,20
5397089,39,133,59,58,20
5401755,39,133,59,58,20
5406336,39,133,59,58,20
5410774,39,133,59,58,20
5415403,39,133,59,58,20
5419999,39,133,59,58,20
5424603,39,133,59,58,20
5429191,39,133,59,58,20
5433802,39,133,59,58,20
5438281,39,133,59,58,20
5442791,39,133,59,58,20
5447199,39,133,59,58,20
5451800,39,133,59,58,20
5456318,39,133,59,58,20
5460802,39,133,59,58,20
5465257,39,133,59,58,20
5469786,39,133,59,58,20
5474196,39,133,59,58,20
5478757,39,133,59,58,20
5483218,39,133,59,58,20
5487656,39,133,59,58,20
5492051,39,133,59,58,20
5496519,39,133,59,58,20
5500965,39,133,59,58,20
5505483,39,133,59,58,20
5509940,39,133,59,58,20
5514461,39,133,59,58,20
5518991,39,133,59,58,20
5523548,39,133,59,58,20
5527872,39,133,59,58,20
5532291,39,133,59,58,20
5536920,39,133,59,58,20
5541379,39,133,59,58,20
5545831,39,133,59,58,20
5550326,39,133,59,58,20
5554891,39,133,59,58,20
5559179,39,133,59,58,20
5563562,39,133,59,58,20
5568030,39,133,59,58,20
5572405,39,133,59,58,20
5576933,39,133,59,58,20
5581333,39,133,59,58,20
5585847,39,133,59,58,20
5590420,39,133,59,58,20
5594985,39,133,59,58,20
5599502,39,133,59,58,20
5604116,39,133,59,58,20
5608641,39,133,59,58,20
5613210,39,133,59,58,20
5617596,39,133,59,58,20
5622086,39,133,59,58,20
5626578,39,133,59,58,20
5631161,39,133,59,58,20
5635708,39,133,59,58,20
5640276,39,133,59,58,20
5644747,39,133,59,58,20
5649220,39,133,59,58,20
5653562,39,133,59,58,20
5658120,39,133,59,58,20
5662652,39,133,59,58,20
5667113,39,133,59,58,20
5671627,39,133,59,58,20
5676197,39,133,59,58,20
5680620,39,133,59,58,20
5685035,39,133,59,58,20
5689469,39,133,59,58,20
5693934,39,133,59,58,20
5698460,39,133,59,58,20
5702898,39,133,59,58,20
5707368,39,133,59,58,20
5711850,39,133,59,58,20
5716440,39,133,59,58,20
5721124,39,133,59,58,20
5725688,39,133,59,58,20
5730060,39,133,59,58,20
5734647,39,133,59,58,20
5739202,39,133,59,58,20
5743829,39,133,59,58,20
5748450,39,133,59,58,20
5753021,39,133,59,58,20
5757511,39,133,59,58,20
5762046,39,133,59,58,20
5766579,39,133,59,58,20
5771108,39,133,59,58,20
5775694,39,133,59,58,20
5780108,39,133,59,58,20
5784766,39,133,59,58,20
5789326,39,133,59,58,20
5793872,39,133,59,58,20
5798376,39,133,59,58,20
5802943,39,133,59,58,20
5807581,39,133,59,58,20
5812059,39,133,59,58,20
5816448,39,133,59,58,20
5820801,39,133,59,58,20
5825315,39,133,59,58,20
5829800,39,133,59,58,20
5834194,39,133,49,58,10
5838818,39,133,49,58,10
5843359,39,133,49,58,10
5848044,39,133,49,58,10
5852721,39,133,49,58,10
5857423,39,133,49,58,10
5862118,39,133,49,58,10
5866677,39,133,49,58,10
5871118,39,133,49,58,10
5875830,39,133,49,58,10
5880382,39,133,49,58,10
5884830,39,133,49,58,10
5889550,39,133,49,58,10
5894112,39,133,49,58,10
5898808,39,133,49,58,10
5903245,39,133,49,58,10
5907791,39,133,49,58,10
5912420,39,133,49,58,10
5917100,39,133,49,58,10
5921845,39,133,49,58,10
5926538,39,133,49,58,10
5931013,39,133,49,58,10
5935777,39,133,49,58,10
5940207,39,133,49,58,10
5944867,39,133,49,58,10
5949345,39,133,49,58,10
5953994,39,133,49,58,10
5958673,39,133,49,58,10
5963398,39,133,49,58,10
5967841,39,133,49,58,10
5972471,39,133,49,58,10
5977200,39,133,49,58,10
5981878,39,133,49,58,10
5986539,39,133,49,58,10
5991231,39,133,49,58,10
5995688,39,133,49,58,10
6000311,39,133,49,58,10
6004813,39,133,49,58,10
6009409,39,133,49,58,10
6014081,39,133,49,58,10
6018710,39,133,49,58,10
6023376,39,133,49,58,10
6028054,39,133,49,58,10
6032511,39,133,49,58,10
6037119,39,133,49,58,10
6041626,39,133,49,58,10
6046314,39,133,49,58,10
6050908,39,133,49,58,10
6055446,39,133,49,58,10
6060028,39,133,49,58,10
6064618,39,133,49,58,10
6069285,39,133,49,58,10
6073781,39,133,49,58,10
6078319,39,133,49,58,10
6082838,39,133,49,58,10
6087381,39,133,49,58,10
6092097,39,133,49,58,10
6096902,39,133,49,58,10
6101510,39,133,49,58,10
6106160,39,133,49,58,10
6110904,39,133,49,58,10
6115680,39,133,49,58,10
6120113,39,133,49,58,10
6124644,39,133,49,58,10
6129113,39,133,49,58,10
6133642,39,133,49,58,10
6138176,39,133,49,58,10
6142841,39,133,49,58,10
6147518,39,133,49,58,10
6151891,39,133,49,58,10
6156589,39,133,49,58,10
6161363,39,133,49,58,10
6165932,39,133,49,58,10
6170482,39,133,49,58,10
6175096,39,133,49,58,10
6179757,39,133,49,58,10
6184506,39,133,49,58,10
6189149,39,133,49,58,10
6193852,39,133,49,58,10
6198398,39,133,49,58,10
6202981,39,133,49,58,10
6207746,39,133,49,58,10
6212427,39,133,49,58,10
6216950,39,133,49,58,10
6221513,39,133,49,58,10
6226212,39,133,49,58,10
6230775,39,133,49,58,10
6235313,39,133,49,58,10
6240040,39,133,49,58,10
6244632,39,133,49,58,10
6249208,39,133,49,58,10
6253681,39,133,49,58,10
6258253,39,133,49,58,10
6262774,39,133,49,58,10
6267511,39,133,49,58,10
6271874,39,133,49,58,10
6276352,39,133,49,58,10
6280873,39,133,49,58,10
6285499,39,133,49,58,10
6289950,39,133,49,58,10
6294449,39,133,49,58,10
6298959,39,133,49,58,10
6303727,39,133,49,58,10
6308269,39,133,49,58,10
6312843,39,133,49,58,10
6317497,39,133,49,58,10
6321995,39,133,49,58,10
6326598,39,133,49,58,10
6331238,39,133,49,58,10
6335786,39,133,49,58,10
6340354,29,133,49,58,10
6345000,29,133,49,58,10
6349758,29,133,49,58,10
6354438,29,133,49,58,10
6359234,29,133,49,58,10
6363854,29,133,49,58,10
6368732,29,133,49,58,10
6373344,29,133,49,58,10
6378036,29,133,49,58,10
6382534,19,133,49,58,10
6387184,19,133,49,58,10
6392038,19,133,49,58,10
6396731,19,133,49,58,10
6401388,19,133,49,58,10
6406135,19,133,49,58,10
6410909,19,133,49,58,10
6415554,19,133,49,58,10
6420155,19,133,49,58,10
6424911,19,133,49,58,10
6429734,19,133,49,58,10
6434305,19,133,49,58,10
6439026,19,133,49,58,10
6443769,19,133,49,58,10
6448413,19,133,49,58,10
6452978,19,133,49,58,10
6457546,19,133,49,58,10
6462215,19,133,49,58,10
6466759,19,133,49,58,10
6471441,19,133,49,48,10
6476199,19,133,39,48,10
6480929,19,133,39,48,10
6485814,19,133,39,48,10
6490795,19,133,39,48,10
6495597,19,133,39,48,10
6500369,19,133,39,48,10
6505124,19,133,39,48,10
6509877,19,133,39,48,10
6514681,19,133,39,48,10
6519476,19,133,39,48,10
6524261,19,133,39,48,10
6529165,19,133,39,48,10
6534232,19,133,39,48,10
6539062,19,133,39,48,10
6543714,19,133,39,48,10
6548603,19,133,39,48,10
6553730,19,133,39,48,10
6558680,19,133,39,48,10
6563588,19,133,39,48,10
6568368,19,133,39,48,10
6573190,19,133,39,48,10
6578098,19,133,39,48,10
6582918,19,133,39,48,10
6587715,19,133,39,48,10
6592443,19,133,39,48,10
6597484,19,133,39,48,10
6602546,19,133,39,48,10
6607493,19,133,39,48,10
6612363,19,133,39,48,10
6617235,19,133,39,48,10
6622188,19,133,39,48,10
6627156,19,133,39,48,10
6631810,19,133,39,48,10
6636687,19,133,39,48,10
6641477,19,133,39,48,10
6646303,19,133,39,48,10
6650970,19,133,39,48,10
6655940,19,133,39,48,10
6660966,19,133,39,48,10
6665889,19,133,39,48,10
6670754,19,133,39,48,10
6675717,19,133,39,48,10
6680721,19,133,39,48,10
6685378,19,133,39,48,10
6690099,19,133,39,48,10
6695175,19,133,39,48,10
6700043,19,133,39,48,10
6704889,19,133,39,48,10
6709747,19,133,39,48,10
6714812,19,133,39,48,10
6719628,19,133,39,48,10
6724461,19,133,39,48,10
6729099,19,133,39,48,10
6733977,19,133,39,48,10
6738694,19,133,39,48,10
6743451,19,133,39,48,10
6748225,19,133,39,48,10
6753026,19,133,39,48,10
6757851,19,133,39,48,10
6762773,19,133,39,48,10
6767694,19,133,39,48,10
6772555,19,133,39,48,10
6777334,19,133,39,48,10
6782150,19,133,39,48,10
6787245,19,133,39,48,10
6792019,19,133,39,48,10
6796953,19,133,39,48,10
6801813,19,133,39,48,10
6806597,19,133,39,48,10
6811461,19,133,39,48,10
6816288,19,133,39,48,10
6821116,19,133,39,48,10
6826087,19,133,39,48,10
6831113,19,133,39,48,10
6835993,19,133,39,48,10
6840932,19,133,39,48,10
6845761,19,133,39,48,10
6850513,19,133,39,48,10
6855333,19,133,39,48,10
6860009,19,133,39,48,10
6864915,19,133,39,48,10
6869781,19,133,39,48,10
6874747,19,133,39,48,10
6879672,19,133,39,48,10
6884595,19,133,39,48,10
6889425,19,133,39,48,10
6894255,19,133,39,48,10
6899006,19,133,39,48,10
6903965,19,133,39,48,10
6908908,19,133,39,48,10
6913719,19,133,39,48,10
6918476,19,133,39,48,10
6923562,19,133,39,48,10
6928353,19,133,39,48,10
